1,1,54.4,60.7,121.5,59.099999999999994,1,1,1.0
1,2,0.04,15.66,17.060000000000002,29.669999999999998,1,1,1.0
1,3,92.28,0.0,224.52,62.3,1,1,1.0
1,4,315.9,0.5,393.6,113.7,1,1,1.0
2,1,35.83,56.23,118.77,56.89000000000001,1,1,1.0
2,2,0.04,18.2,9.56,20.599999999999998,1,1,1.0
2,3,92.28,0.0,224.38000000000002,62.3,1,1,1.0
2,4,315.13,0.5,394.25,113.62,1,1,1.0
3,1,19.9,54.03,112.79999999999998,56.870000000000005,1,1,1.0
3,2,0.04,22.8,3.06,15.400000000000002,1,1,1.0
3,3,92.28,0.0,224.23,62.3,1,1,1.0
3,4,314.37,0.5,394.88,113.53,1,1,1.0
4,1,3.79,51.76,108.41,53.699999999999996,1,1,1.0
4,3,92.28,0.0,224.09,62.3,1,1,1.0
4,4,313.6,0.5,395.52,113.45,1,1,1.0
5,1,0.0,48.75,92.7,53.7,1,1,1.0
5,3,92.28,0.0,223.95000000000002,62.3,1,1,1.0
5,4,312.83,0.5,396.17,113.37,1,1,1.0
6,1,0.39,46.18,74.01,50.12,1,1,1.0
6,3,92.28,0.0,223.80999999999997,62.3,1,1,1.0
6,4,312.07,0.5,394.13000000000005,113.28,1,1,1.0
7,1,0.0,43.6,56.8,48.160000000000004,1,1,1.0
7,3,92.28,0.0,223.66,62.3,1,1,1.0
7,4,311.3,0.5,396.09999999999997,113.2,1,1,1.0
8,1,0.0,43.6,40.0,44.99999999999999,1,1,1.0
8,3,92.28,0.0,223.52,62.3,1,1,1.0
8,4,311.3,0.5,393.49999999999994,113.2,1,1,1.0
9,1,0.0,43.6,25.1,39.699999999999996,1,1,1.0
9,3,92.28,0.0,222.52,62.3,1,1,1.0
9,4,311.3,0.5,393.46,113.2,1,1,1.0
10,1,0.0,47.5,12.1,30.700000000000003,1,1,1.0
10,3,92.28,0.0,222.47,62.3,1,1,1.0
10,4,311.3,0.5,393.41,113.2,1,1,1.0
11,5,870.27,181.7,89.73000000000002,85.5,1,1,1.0
11,3,92.28,0.0,222.42999999999998,62.3,1,1,1.0
11,4,311.3,0.5,393.36999999999995,113.2,1,1,1.0
12,5,825.4,173.5,134.60000000000002,82.19999999999999,1,1,1.0
12,3,92.28,0.0,222.38000000000002,62.3,1,1,1.0
12,4,311.3,0.5,393.32,113.2,1,1,1.0
13,5,777.8,157.1,182.20000000000005,100.20000000000002,1,1,1.0
13,3,92.28,0.0,222.34,62.3,1,1,1.0
13,4,311.3,0.5,393.28000000000003,113.2,1,1,1.0
14,5,737.83,151.6,222.16999999999996,117.20000000000002,1,1,1.0
14,3,92.28,0.0,222.29,62.3,1,1,1.0
14,4,311.3,0.5,393.23999999999995,113.2,1,1,1.0
15,5,695.1,143.4,264.9,116.4,1,1,1.0
15,6,0.0,161.86,33.5,73.44999999999999,1,1,1.0
15,3,92.28,0.0,222.24999999999997,62.3,1,1,1.0
15,4,311.3,0.5,393.19,113.2,1,1,1.0
16,5,657.89,134.6,268.70000000000005,117.1,1,1,1.0
16,6,0.32,166.59,53.38,77.81,1,1,1.0
16,3,92.28,0.0,222.20000000000002,62.3,1,1,1.0
16,4,311.3,0.5,393.15000000000003,113.2,1,1,1.0
17,5,619.02,131.9,264.28,106.1,1,1,1.0
17,6,0.32,166.59,71.98,98.60999999999999,1,1,1.0
17,3,92.28,0.0,222.16,62.3,1,1,1.0
17,4,311.3,0.5,393.09999999999997,113.2,1,1,1.0
18,5,584.5,124.24,244.60000000000002,105.16000000000001,1,1,1.0
18,6,0.32,167.5,92.78,113.10000000000002,1,1,1.0
18,3,92.28,0.0,222.10999999999999,62.3,1,1,1.0
18,4,311.3,0.5,393.06,113.2,1,1,1.0
19,5,551.1,115.9,238.57999999999993,103.4,1,1,1.0
19,6,0.32,175.1,114.18,117.20000000000002,1,1,1.0
19,3,92.28,0.0,222.07000000000002,62.3,1,1,1.0
19,4,311.3,0.5,393.00999999999993,113.2,1,1,1.0
20,5,517.7,111.4,234.19999999999993,99.19999999999999,1,1,1.0
20,6,0.0,181.7,139.7,123.5,1,1,1.0
20,3,92.28,0.0,222.02,62.3,1,1,1.0
20,4,311.3,0.5,392.96999999999997,113.2,1,1,1.0
21,5,487.4,106.7,221.20000000000005,94.2,1,1,1.0
21,6,0.0,189.6,164.3,128.20000000000002,1,1,1.0
21,3,92.28,0.0,221.97,62.3,1,1,1.0
21,4,311.3,0.5,392.93,113.2,1,1,1.0
22,5,455.3,101.2,218.8,93.3,1,1,1.0
22,6,0.63,198.42,193.57,135.38000000000002,1,1,1.0
22,3,92.28,0.0,221.92999999999998,62.3,1,1,1.0
22,4,311.3,0.5,392.87999999999994,113.2,1,1,1.0
23,5,428.7,97.3,210.40000000000003,88.7,1,1,1.0
23,6,12.84,206.72,211.16,143.67999999999998,1,1,1.0
23,3,92.28,0.0,221.88000000000002,62.3,1,1,1.0
23,4,311.3,0.5,392.84,113.2,1,1,1.0
24,5,403.22,94.5,196.48000000000002,84.0,1,1,1.0
24,6,34.81,216.0,222.39,150.5,1,1,1.0
24,3,92.28,0.0,221.84,62.3,1,1,1.0
24,4,311.3,0.5,392.79,113.2,1,1,1.0
25,5,376.94,88.1,188.26000000000005,82.57,1,1,1.0
25,6,60.2,226.7,236.10000000000002,159.3,1,1,1.0
25,3,92.28,0.0,221.79,62.3,1,1,1.0
25,4,311.3,0.5,392.74999999999994,113.2,1,1,1.0
26,5,352.3,83.72,185.49999999999994,81.47999999999999,1,1,1.0
26,6,82.81,238.0,254.69,171.3,1,1,1.0
26,3,92.28,0.0,221.74999999999997,62.3,1,1,1.0
26,4,311.3,0.5,392.71,113.2,1,1,1.0
27,5,330.4,80.3,180.10000000000002,78.3,1,1,1.0
27,6,110.33,249.2,272.2,183.8,1,1,1.0
27,3,92.28,0.0,221.70000000000002,62.3,1,1,1.0
27,4,311.3,0.5,392.66,113.2,1,1,1.0
28,5,309.9,74.96,172.5,77.04,1,1,1.0
28,6,139.71,262.2,296.49,195.10000000000002,1,1,1.0
28,3,92.28,0.0,221.66,62.3,1,1,1.0
28,4,311.3,0.5,392.61999999999995,113.2,1,1,1.0
29,5,288.24,72.9,167.95999999999998,74.79999999999998,1,1,1.0
29,7,913.2,187.8,46.799999999999955,54.39999999999998,1,1,1.0
29,6,173.61,278.3,318.39,206.0,1,1,1.0
29,3,92.28,0.0,221.60999999999999,62.3,1,1,1.0
29,4,311.3,0.5,392.57,113.2,1,1,1.0
30,5,269.08,69.3,161.42000000000002,73.42,1,1,1.0
30,7,862.9,174.2,97.10000000000002,69.9,1,1,1.0
30,6,211.09,291.1,344.30999999999995,228.29999999999995,1,1,1.0
30,3,92.28,0.0,221.57000000000002,62.3,1,1,1.0
30,4,311.3,0.5,392.53000000000003,113.2,1,1,1.0
31,5,251.3,66.17,156.2,72.42999999999999,1,1,1.0
31,7,814.0,161.8,146.0,71.29999999999998,1,1,1.0
31,6,248.91,310.7,375.2900000000001,229.3,1,1,1.0
31,3,92.28,0.0,221.52,62.3,1,1,1.0
31,4,311.3,0.5,392.48999999999995,113.2,1,1,1.0
32,5,232.1,64.53,151.20000000000002,68.87,1,1,1.0
32,7,771.1,142.6,188.89999999999998,79.5,1,1,1.0
32,6,294.29,325.1,386.60999999999996,214.89999999999998,1,1,1.0
32,3,92.28,0.0,221.47,62.3,1,1,1.0
32,4,311.3,0.5,392.44,113.2,1,1,1.0
33,5,214.33,60.15,147.17,67.75,1,1,1.0
33,7,728.7,133.6,231.29999999999995,110.0,1,1,1.0
33,6,347.23,349.3,410.06999999999994,190.7,1,1,1.0
33,3,92.28,0.0,221.42999999999998,62.3,1,1,1.0
33,4,311.3,0.5,392.40000000000003,113.2,1,1,1.0
34,5,199.48,56.9,139.82000000000002,67.30000000000001,1,1,1.0
34,7,688.3,122.7,253.80000000000007,107.7,1,1,1.0
34,6,405.46,370.5,452.44,169.5,1,1,1.0
34,3,92.28,0.0,221.38000000000002,62.3,1,1,1.0
